method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
leiden,,0.9002821850962933,0.11555555555555556,0.07992424242424241,0.09449252895836023,10,2058,99,161,"[0, 0, 1, 1, 0, 1, 2, 3, 2, 80, 165, 162, 147, 173, 178, 395, 377, 381, 8, 10, 10, 10, 11, 11, 13, 13, 13, 2, 2, 1, 4, 5, 4, 48, 47, 48]"
eigenvector,,0.9058672239999195,0.16666666666666669,0.15360442027108695,0.15986917181083826,15,2072,85,156,"[0, 0, 1, 2, 1, 1, 4, 3, 3, 81, 159, 160, 149, 174, 181, 402, 380, 386, 7, 16, 12, 8, 10, 8, 6, 10, 8, 2, 2, 1, 3, 4, 4, 46, 47, 47]"
louvain,,0.9003048106102575,0.11333333333333334,0.0757716049382716,0.09082204450247539,9,2057,100,162,"[0, 0, 1, 1, 0, 1, 3, 0, 3, 80, 164, 163, 149, 172, 178, 395, 374, 382, 8, 11, 9, 8, 12, 11, 13, 16, 12, 2, 2, 1, 4, 5, 4, 47, 50, 47]"
greedy_modularity,,0.9111046650582514,0.12666666666666665,0.19282106782106784,0.15289477051858208,15,2089,68,156,"[0, 0, 1, 1, 0, 1, 4, 5, 3, 80, 166, 165, 147, 173, 179, 403, 386, 390, 8, 9, 7, 10, 11, 10, 5, 4, 4, 2, 2, 1, 4, 5, 4, 46, 45, 47]"
label_propagation,,0.8604986393793714,0.23111111111111113,0.17153631834918384,0.1969164396888243,14,1992,165,157,"[0, 1, 2, 1, 1, 0, 1, 3, 5, 76, 158, 149, 139, 163, 158, 408, 369, 372, 12, 17, 23, 18, 21, 31, 0, 21, 22, 2, 1, 0, 4, 4, 5, 49, 47, 45]"
infomap,,0.8651400419312807,0.18666666666666668,0.06780337584935286,0.09947442169149714,15,1976,181,156,"[0, 0, 1, 2, 2, 1, 3, 3, 3, 78, 157, 153, 141, 164, 169, 383, 364, 367, 10, 18, 19, 16, 20, 20, 25, 26, 27, 2, 2, 1, 3, 3, 4, 47, 47, 47]"
surprise_communities,,0.8084054630674375,0.10222222222222223,0.05104751215862327,0.06809159228793586,19,1870,287,152,"[0, 0, 0, 2, 1, 0, 7, 5, 4, 68, 151, 142, 132, 149, 154, 370, 350, 354, 20, 24, 30, 25, 35, 35, 38, 40, 40, 2, 2, 2, 3, 4, 5, 43, 45, 46]"
walktrap,,0.8653796506152481,0.08444444444444445,0.025778488821967083,0.03949904257994716,5,1993,164,166,"[0, 0, 1, 1, 0, 0, 0, 2, 1, 77, 164, 152, 138, 161, 172, 387, 370, 372, 11, 11, 20, 19, 23, 17, 21, 20, 22, 2, 2, 1, 4, 5, 5, 50, 48, 49]"
df_node_similarity,,0.9090184063200127,0.20111111111111113,0.17705026455026457,0.1883152416819212,17,2075,82,154,"[0, 1, 0, 2, 1, 1, 2, 4, 6, 81, 166, 163, 149, 174, 175, 399, 379, 389, 7, 9, 9, 8, 10, 14, 9, 11, 5, 2, 1, 2, 3, 4, 4, 48, 46, 44]"
leiden,0.05,0.16047724545851974,0.9844444444444443,0.054578620204155714,0.10342334308737579,164,215,1942,7,"[2, 2, 2, 5, 5, 5, 49, 47, 47, 15, 23, 25, 20, 23, 23, 27, 34, 25, 73, 152, 147, 137, 161, 166, 381, 356, 369, 0, 0, 0, 0, 0, 0, 1, 3, 3]"
eigenvector,0.05,0.22329809910671095,0.9377777777777777,0.055258904198594645,0.10436789158414227,161,320,1837,10,"[2, 2, 2, 4, 5, 4, 48, 47, 47, 23, 41, 41, 38, 41, 33, 28, 46, 29, 65, 134, 131, 119, 143, 156, 380, 344, 365, 0, 0, 0, 1, 0, 1, 2, 3, 3]"
louvain,0.05,0.1603613187142855,0.9822222222222222,0.05426407950845372,0.10284628879829856,163,211,1946,8,"[2, 2, 2, 5, 5, 5, 49, 45, 48, 15, 21, 20, 21, 34, 22, 24, 28, 26, 73, 154, 152, 136, 150, 167, 384, 362, 368, 0, 0, 0, 0, 0, 0, 1, 5, 2]"
greedy_modularity,0.05,0.15555968740061318,0.9755555555555555,0.05439757186811874,0.10304906511118582,169,181,1976,2,"[2, 2, 2, 4, 5, 5, 50, 49, 50, 19, 16, 21, 23, 26, 25, 14, 22, 15, 69, 159, 151, 134, 158, 164, 394, 368, 379, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
label_propagation,0.05,0.25405684489935676,0.9644444444444444,0.057445366797602176,0.10843217000017225,164,367,1790,7,"[2, 2, 2, 5, 5, 4, 50, 47, 47, 21, 41, 62, 39, 45, 63, 4, 44, 48, 67, 134, 110, 118, 139, 126, 404, 346, 346, 0, 0, 0, 0, 0, 1, 0, 3, 3]"
infomap,0.05,0.21137016089877114,0.9644444444444444,0.055204743559102924,0.10443181607745626,155,332,1825,16,"[2, 2, 2, 5, 5, 5, 46, 47, 41, 15, 37, 33, 27, 43, 41, 50, 43, 43, 73, 138, 139, 130, 141, 148, 358, 347, 351, 0, 0, 0, 0, 0, 0, 4, 3, 9]"
surprise_communities,0.05,0.2993771751340747,0.9022222222222221,0.056955990619625564,0.10714788917787786,145,510,1647,26,"[2, 2, 2, 5, 5, 3, 43, 40, 43, 32, 47, 52, 43, 59, 61, 73, 74, 69, 56, 128, 120, 114, 125, 128, 335, 316, 325, 0, 0, 0, 0, 0, 2, 7, 10, 7]"
walktrap,0.05,0.2167109728514896,0.9577777777777778,0.05430047345236852,0.10277424049430381,152,325,1832,19,"[2, 2, 2, 5, 5, 5, 45, 44, 42, 20, 29, 45, 31, 49, 33, 37, 40, 41, 68, 146, 127, 126, 135, 156, 371, 350, 353, 0, 0, 0, 0, 0, 0, 5, 6, 8]"
df_node_similarity,0.05,0.1820479728163164,0.9755555555555555,0.056310016956739234,0.10647423722419028,165,250,1907,6,"[2, 2, 2, 5, 5, 4, 48, 48, 49, 15, 25, 22, 27, 34, 43, 18, 35, 31, 73, 150, 150, 130, 150, 146, 390, 355, 363, 0, 0, 0, 0, 0, 1, 2, 2, 1]"
leiden,0.1,0.2070907906333995,0.9733333333333333,0.05603133322107122,0.10596276734022433,159,312,1845,12,"[2, 2, 2, 5, 5, 5, 48, 46, 44, 23, 27, 37, 33, 30, 28, 44, 48, 42, 65, 148, 135, 124, 154, 161, 364, 342, 352, 0, 0, 0, 0, 0, 0, 2, 4, 6]"
eigenvector,0.1,0.28303737949283403,0.8911111111111111,0.05598856581937343,0.1053575126506593,149,474,1683,22,"[2, 2, 2, 4, 5, 3, 42, 44, 45, 25, 49, 57, 45, 48, 58, 62, 77, 53, 63, 126, 115, 112, 136, 131, 346, 313, 341, 0, 0, 0, 1, 0, 2, 8, 6, 5]"
louvain,0.1,0.20102706652360916,0.9733333333333333,0.055883684409591156,0.10569870471947765,159,306,1851,12,"[2, 2, 2, 5, 5, 5, 48, 45, 45, 20, 28, 29, 30, 39, 26, 40, 50, 44, 68, 147, 143, 127, 145, 163, 368, 340, 350, 0, 0, 0, 0, 0, 0, 2, 5, 5]"
greedy_modularity,0.1,0.2027665648630987,0.9644444444444444,0.05625445654043304,0.10630813461895931,164,292,1865,7,"[2, 2, 2, 4, 5, 5, 48, 47, 49, 25, 25, 30, 32, 34, 29, 27, 48, 42, 63, 150, 142, 125, 150, 160, 381, 342, 352, 0, 0, 0, 1, 0, 0, 2, 3, 1]"
label_propagation,0.1,0.2886674859305053,0.9622222222222222,0.05986288988134804,0.11271351524086773,163,448,1709,8,"[2, 2, 2, 5, 5, 4, 50, 46, 47, 24, 43, 71, 53, 48, 64, 16, 65, 64, 64, 132, 101, 104, 136, 125, 392, 325, 330, 0, 0, 0, 0, 0, 1, 0, 4, 3]"
infomap,0.1,0.2374099709034368,0.9466666666666668,0.0553962702742932,0.10466768222447627,147,407,1750,24,"[2, 2, 2, 5, 5, 5, 43, 43, 40, 16, 43, 34, 34, 46, 46, 62, 60, 66, 72, 132, 138, 123, 138, 143, 346, 330, 328, 0, 0, 0, 0, 0, 0, 7, 7, 10]"
surprise_communities,0.1,0.3215714913906764,0.8933333333333332,0.05795209138584096,0.10884332635840449,141,574,1583,30,"[2, 2, 2, 5, 5, 3, 42, 38, 42, 32, 52, 55, 48, 62, 64, 82, 89, 90, 56, 123, 117, 109, 122, 125, 326, 301, 304, 0, 0, 0, 0, 0, 2, 8, 12, 8]"
walktrap,0.1,0.2623892911734922,0.9466666666666667,0.05608761768846829,0.10590087503353333,147,427,1730,24,"[2, 2, 2, 5, 5, 5, 44, 41, 41, 28, 37, 50, 41, 55, 40, 53, 62, 61, 60, 138, 122, 116, 129, 149, 355, 328, 333, 0, 0, 0, 0, 0, 0, 6, 9, 9]"
df_node_similarity,0.1,0.2433184310422606,0.9666666666666667,0.05931451075585324,0.11177078421919648,162,400,1757,9,"[2, 2, 2, 5, 5, 4, 46, 47, 49, 23, 38, 36, 32, 37, 53, 51, 74, 56, 65, 137, 136, 125, 147, 136, 357, 316, 338, 0, 0, 0, 0, 0, 1, 4, 3, 1]"
leiden,0.15,0.2687928333294976,0.9555555555555555,0.05799562024763728,0.10935419631199939,151,452,1705,20,"[2, 2, 2, 5, 5, 5, 45, 42, 43, 26, 39, 47, 47, 51, 41, 65, 78, 58, 62, 136, 125, 110, 133, 148, 343, 312, 336, 0, 0, 0, 0, 0, 0, 5, 8, 7]"
eigenvector,0.15,0.3522742225132678,0.8688888888888888,0.05896480530578872,0.11043522160067358,139,644,1513,32,"[2, 2, 2, 4, 5, 3, 38, 42, 41, 33, 56, 73, 59, 60, 66, 107, 101, 89, 55, 119, 99, 98, 124, 123, 301, 289, 305, 0, 0, 0, 1, 0, 2, 12, 8, 9]"
louvain,0.15,0.24920741756906953,0.9377777777777779,0.056666103076627304,0.10687423039471891,152,415,1742,19,"[2, 2, 2, 5, 5, 4, 45, 45, 42, 22, 38, 41, 44, 46, 39, 58, 65, 62, 66, 137, 131, 113, 138, 150, 350, 325, 332, 0, 0, 0, 0, 0, 1, 5, 5, 8]"
greedy_modularity,0.15,0.2554429305642138,0.9333333333333333,0.0581196319406284,0.10942524095686983,159,423,1734,12,"[2, 2, 2, 3, 5, 5, 48, 47, 45, 27, 32, 44, 45, 46, 35, 50, 74, 70, 61, 143, 128, 112, 138, 154, 358, 316, 324, 0, 0, 0, 2, 0, 0, 2, 3, 5]"
label_propagation,0.15,0.3415978007223712,0.9288888888888889,0.06178989455298067,0.11587196062980523,157,577,1580,14,"[2, 2, 2, 4, 5, 4, 50, 42, 46, 26, 53, 83, 67, 55, 76, 41, 87, 89, 62, 122, 89, 90, 129, 113, 367, 303, 305, 0, 0, 0, 1, 0, 1, 0, 8, 4]"
infomap,0.15,0.28355021626037874,0.8977777777777778,0.055508773789066074,0.10455312413168504,134,536,1621,37,"[2, 2, 2, 5, 5, 4, 39, 39, 36, 22, 46, 43, 41, 50, 54, 85, 93, 102, 66, 129, 129, 116, 134, 135, 323, 297, 292, 0, 0, 0, 0, 0, 1, 11, 11, 14]"
surprise_communities,0.15,0.3612312096823763,0.8711111111111111,0.059065899842617293,0.11063047362979707,131,689,1468,40,"[2, 2, 2, 5, 5, 3, 39, 34, 39, 34, 58, 64, 53, 65, 72, 107, 116, 120, 54, 117, 108, 104, 119, 117, 301, 274, 274, 0, 0, 0, 0, 0, 2, 11, 16, 11]"
walktrap,0.15,0.31200423438250274,0.9066666666666667,0.05676084344680957,0.10683349641748513,138,549,1608,33,"[2, 2, 2, 4, 5, 5, 41, 38, 39, 29, 43, 61, 55, 66, 54, 71, 82, 88, 59, 132, 111, 102, 118, 135, 337, 308, 306, 0, 0, 0, 1, 0, 0, 9, 12, 11]"
df_node_similarity,0.15,0.29540836220810657,0.941111111111111,0.061287195897234796,0.11508012458614568,156,534,1623,15,"[2, 2, 2, 4, 5, 4, 45, 44, 48, 23, 42, 48, 41, 54, 68, 81, 98, 79, 65, 133, 124, 116, 130, 121, 327, 292, 315, 0, 0, 0, 1, 0, 1, 5, 6, 2]"
leiden,0.2,0.3227414726181665,0.9044444444444443,0.059270227033155605,0.11124999784201067,146,570,1587,25,"[2, 2, 2, 5, 4, 4, 44, 40, 43, 32, 53, 58, 54, 63, 53, 83, 92, 82, 56, 122, 114, 103, 121, 136, 325, 298, 312, 0, 0, 0, 0, 1, 1, 6, 10, 7]"
eigenvector,0.2,0.4080394521799565,0.851111111111111,0.062179230335685225,0.11589180661913677,131,791,1366,40,"[2, 2, 2, 4, 5, 3, 32, 42, 39, 38, 64, 82, 64, 66, 83, 142, 136, 116, 50, 111, 90, 93, 118, 106, 266, 254, 278, 0, 0, 0, 1, 0, 2, 18, 8, 11]"
louvain,0.2,0.3109279122212299,0.9222222222222223,0.05901850250899221,0.11093745533437736,145,551,1606,26,"[2, 2, 2, 5, 5, 4, 43, 42, 40, 31, 53, 50, 50, 57, 55, 76, 93, 86, 57, 122, 122, 107, 127, 134, 332, 297, 308, 0, 0, 0, 0, 0, 1, 7, 8, 10]"
