method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
leiden,,0.9511292760536283,0.4400000000000001,0.3973063973063973,0.4175647418368988,36,3495,55,135,"[1, 0, 2, 3, 4, 3, 9, 9, 5, 380, 341, 360, 396, 394, 423, 405, 398, 398, 8, 10, 8, 8, 7, 8, 1, 1, 4, 1, 2, 0, 2, 1, 2, 41, 41, 45]"
eigenvector,,0.9462345117934006,0.26,0.33860830527497193,0.29414279286035694,24,3489,61,147,"[1, 0, 1, 2, 2, 1, 7, 5, 5, 380, 333, 363, 396, 397, 422, 402, 394, 402, 8, 18, 5, 8, 4, 9, 4, 5, 0, 1, 2, 1, 3, 3, 4, 43, 45, 45]"
louvain,,0.9490050876423819,0.3755555555555556,0.34843304843304845,0.36148626195847977,34,3489,61,137,"[1, 1, 1, 3, 2, 2, 10, 8, 6, 379, 341, 359, 397, 393, 422, 403, 396, 399, 9, 10, 9, 7, 8, 9, 3, 3, 3, 1, 1, 1, 2, 3, 3, 40, 42, 44]"
greedy_modularity,,0.9497990641704652,0.2888888888888889,0.3326719576719576,0.3092383722304982,25,3500,50,146,"[0, 1, 0, 2, 3, 4, 5, 4, 6, 380, 343, 360, 399, 395, 426, 403, 394, 400, 8, 8, 8, 5, 6, 5, 3, 5, 2, 2, 1, 2, 3, 2, 1, 45, 46, 44]"
label_propagation,,0.9587541285962415,0.21555555555555556,0.7777777777777778,0.3375590355456127,7,3548,2,164,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 388, 351, 368, 404, 400, 431, 405, 399, 402, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 4, 5, 4, 50, 49, 49]"
infomap,,0.9584538282959413,0.21555555555555556,0.7222222222222222,0.3320168509741969,7,3547,3,164,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 388, 351, 367, 404, 400, 431, 405, 399, 402, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 4, 5, 4, 50, 49, 49]"
surprise_communities,,0.8036652902363826,0.47333333333333333,0.099512133158046,0.16445066758861143,72,2918,632,99,"[2, 1, 1, 1, 2, 2, 19, 20, 24, 316, 283, 298, 320, 325, 348, 347, 341, 340, 72, 68, 70, 84, 76, 83, 59, 58, 62, 0, 1, 1, 4, 3, 3, 31, 30, 26]"
walktrap,,0.8938142800780664,0.14444444444444446,0.03467662180305859,0.055926926703661596,8,3306,244,163,"[1, 1, 0, 0, 0, 1, 3, 1, 1, 364, 334, 340, 371, 372, 392, 383, 376, 374, 24, 17, 28, 33, 29, 39, 23, 23, 28, 1, 1, 2, 5, 5, 4, 47, 49, 49]"
df_node_similarity,,0.9562501111849796,0.31666666666666665,0.5740740740740741,0.40817740817740816,6,3540,10,165,"[0, 1, 1, 1, 0, 1, 0, 1, 1, 386, 349, 368, 403, 400, 430, 405, 398, 401, 2, 2, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 4, 5, 4, 50, 49, 49]"
leiden,0.05,0.7727090635989844,0.9066666666666667,0.15514804821887335,0.2649568926601449,129,2764,786,42,"[2, 2, 2, 5, 5, 5, 38, 37, 33, 308, 238, 254, 295, 296, 329, 354, 351, 339, 80, 113, 114, 109, 105, 102, 52, 48, 63, 0, 0, 0, 0, 0, 0, 12, 13, 17]"
eigenvector,0.05,0.858215151039697,0.568888888888889,0.20818178073471375,0.30481732629658465,79,3121,429,92,"[1, 2, 1, 3, 4, 2, 30, 14, 22, 322, 269, 332, 335, 370, 355, 370, 370, 398, 66, 82, 36, 69, 31, 76, 36, 29, 4, 1, 0, 1, 2, 1, 3, 20, 36, 28]"
louvain,0.05,0.780054647018027,0.8911111111111111,0.1438152541379946,0.24766084856440643,131,2782,768,40,"[2, 2, 2, 5, 5, 4, 41, 34, 36, 297, 251, 274, 311, 309, 339, 319, 322, 360, 91, 100, 94, 93, 92, 92, 87, 77, 42, 0, 0, 0, 0, 0, 1, 9, 16, 14]"
greedy_modularity,0.05,0.8361558495014316,0.788888888888889,0.15102684942106862,0.253519328544079,85,3032,518,86,"[2, 2, 2, 5, 4, 5, 20, 20, 25, 313, 276, 300, 362, 335, 361, 373, 359, 353, 75, 75, 68, 42, 66, 70, 33, 40, 49, 0, 0, 0, 0, 1, 0, 30, 30, 25]"
label_propagation,0.05,0.9590736572901954,0.4066666666666667,0.7222222222222222,0.5203412073490814,18,3539,11,153,"[2, 1, 2, 1, 2, 2, 3, 2, 3, 386, 351, 364, 404, 399, 431, 405, 398, 401, 2, 0, 4, 0, 2, 0, 1, 1, 1, 0, 1, 0, 4, 3, 3, 47, 48, 47]"
infomap,0.05,0.9575721557886939,0.4066666666666667,0.7053872053872055,0.5159056961769811,18,3534,16,153,"[2, 1, 2, 1, 2, 2, 3, 2, 3, 386, 351, 359, 404, 399, 431, 405, 398, 401, 2, 0, 9, 0, 2, 0, 1, 1, 1, 0, 1, 0, 4, 3, 3, 47, 48, 47]"
surprise_communities,0.05,0.432134105189691,0.9866666666666668,0.0654767368816085,0.12280400847511061,165,1451,2099,6,"[2, 2, 2, 5, 5, 5, 46, 49, 49, 147, 143, 145, 180, 161, 189, 155, 157, 174, 241, 208, 223, 224, 240, 242, 251, 242, 228, 0, 0, 0, 0, 0, 0, 4, 1, 1]"
walktrap,0.05,0.5876171613838862,0.6000000000000001,0.038393789458276414,0.0721694792629916,60,2113,1437,111,"[2, 2, 1, 4, 2, 4, 9, 20, 16, 271, 243, 211, 225, 237, 205, 249, 245, 227, 117, 108, 157, 179, 164, 226, 157, 154, 175, 0, 0, 1, 1, 3, 1, 41, 30, 34]"
df_node_similarity,0.05,0.9430888034627727,0.6966666666666668,0.5061127144460478,0.5862951481668353,18,3482,68,153,"[2, 1, 2, 1, 2, 2, 3, 2, 3, 376, 332, 364, 396, 399, 425, 405, 391, 394, 12, 19, 4, 8, 2, 6, 1, 8, 8, 0, 1, 0, 4, 3, 3, 47, 48, 47]"
leiden,0.1,0.850618054423992,0.84,0.19965891389224535,0.32263175052595877,108,3066,484,63,"[2, 2, 2, 5, 5, 4, 33, 28, 27, 349, 282, 291, 330, 332, 364, 383, 372, 363, 39, 69, 77, 74, 69, 67, 23, 27, 39, 0, 0, 0, 0, 0, 1, 17, 22, 23]"
eigenvector,0.1,0.9035056153172495,0.5,0.25895373689491336,0.34119831592682276,66,3297,253,105,"[1, 2, 1, 2, 3, 2, 27, 12, 16, 345, 302, 348, 364, 378, 385, 389, 385, 401, 43, 49, 20, 40, 23, 46, 17, 14, 1, 1, 0, 1, 3, 2, 3, 23, 38, 34]"
louvain,0.1,0.8530185269749282,0.8133333333333332,0.18303637796124134,0.2988239921806762,105,3075,475,66,"[2, 2, 2, 5, 5, 3, 34, 23, 29, 330, 281, 306, 348, 345, 371, 352, 361, 381, 58, 70, 62, 56, 56, 60, 54, 38, 21, 0, 0, 0, 0, 0, 2, 16, 27, 21]"
greedy_modularity,0.1,0.8764817660301815,0.7022222222222222,0.17006920145393392,0.273822186794486,70,3191,359,101,"[1, 2, 2, 5, 4, 5, 17, 13, 21, 335, 300, 325, 374, 357, 381, 385, 370, 364, 53, 51, 43, 30, 44, 50, 21, 29, 38, 1, 0, 0, 0, 1, 0, 33, 37, 29]"
label_propagation,0.1,0.9591191155925345,0.38222222222222224,0.7574074074074075,0.5080561874842019,16,3541,9,155,"[2, 1, 2, 1, 2, 1, 3, 2, 2, 386, 351, 365, 404, 399, 431, 405, 398, 402, 2, 0, 3, 0, 2, 0, 1, 1, 0, 0, 1, 0, 4, 3, 4, 47, 48, 48]"
infomap,0.1,0.9576176140910331,0.3266666666666667,0.7268518518518519,0.4507529149821293,15,3537,13,156,"[2, 1, 1, 1, 2, 1, 3, 2, 2, 386, 351, 361, 404, 399, 431, 405, 398, 402, 2, 0, 7, 0, 2, 0, 1, 1, 0, 0, 1, 1, 4, 3, 4, 47, 48, 48]"
surprise_communities,0.1,0.4855077986127488,0.98,0.06963505045796319,0.13003062239400123,162,1650,1900,9,"[2, 2, 2, 5, 5, 5, 46, 48, 47, 181, 160, 172, 198, 182, 210, 178, 177, 192, 207, 191, 196, 206, 219, 221, 228, 222, 210, 0, 0, 0, 0, 0, 0, 4, 2, 3]"
