neighbors_probability,node_on_path,degree,infected
1.0,0.0,7.908889591901297e-05,0
1.0,0.0,0.0002372666877570389,0
1.0,0.0,0.00039544447959506484,0
1.0,0.0,7.908889591901297e-05,0
1.0,0.0,7.908889591901297e-05,0
0.5714285714285714,0.6666666666666666,0.0005536222714330908,1
0.3333333333333333,0.0,0.0002372666877570389,0
0.4444444444444444,0.6944444444444444,0.0007118000632711167,0
1.0,0.0,7.908889591901297e-05,0
1.0,0.2857142857142857,0.0005536222714330908,1
0.0,1.0,0.0005536222714330908,0
0.0,0.0,7.908889591901297e-05,0
0.5,1.0,0.00015817779183802593,0
0.0,0.0,7.908889591901297e-05,0
0.0,0.0,7.908889591901297e-05,0
0.0,0.0,7.908889591901297e-05,0
0.0,0.0,7.908889591901297e-05,0
0.0,0.0,7.908889591901297e-05,0
0.925531914893617,0.27568062228323037,0.0074343562163872185,1
0.8571428571428571,0.0,0.0005536222714330908,0
1.0,0.0,7.908889591901297e-05,0
1.0,0.0,7.908889591901297e-05,0
1.0,0.0,7.908889591901297e-05,0
1.0,1.0,0.00015817779183802593,0
1.0,0.0,7.908889591901297e-05,0
0.0,0.0,7.908889591901297e-05,0
0.8636363636363636,0.5757575757575758,0.0017399557102182853,1
1.0,0.0,7.908889591901297e-05,0
1.0,0.0,7.908889591901297e-05,0
1.0,0.0,7.908889591901297e-05,0
1.0,0.0,7.908889591901297e-05,0
1.0,0.0,7.908889591901297e-05,0
1.0,0.0,0.00015817779183802593,0
0.7692307692307693,0.8333333333333334,0.0010281556469471686,1
0.717948717948718,0.5789473684210527,0.0030844669408415055,1
0.75,0.0,0.00031635558367605187,1
0.8181818181818182,0.5380549682875264,0.0034799114204365706,1
0.8846153846153846,0.60608228980322,0.010281556469471686,1
1.0,0.0,0.00015817779183802593,0
1.0,0.0,0.0002372666877570389,1
0.42857142857142855,0.6190476190476191,0.0005536222714330908,0
0.7777777777777778,0.5277777777777778,0.0007118000632711167,0
0.8181818181818182,0.2727272727272727,0.0017399557102182853,1
0.3333333333333333,1.0,0.0002372666877570389,0
0.5555555555555556,0.75,0.0007118000632711167,0
0.6666666666666666,0.3333333333333333,0.0002372666877570389,0
0.0,0.0,7.908889591901297e-05,0
0.0,0.0,7.908889591901297e-05,0
0.5,0.0,0.00015817779183802593,0
1.0,0.0,7.908889591901297e-05,0
1.0,0.0,0.00015817779183802593,0
1.0,0.0,7.908889591901297e-05,0
1.0,0.06060606060606061,0.0009490667510281556,1
1.0,0.0,7.908889591901297e-05,0
1.0,0.0,7.908889591901297e-05,0
1.0,0.0,0.00039544447959506484,0
0.9090909090909091,0.37315010570824525,0.0034799114204365706,1
0.9302325581395349,0.2513842746400886,0.0034008225245175574,1
0.9583333333333334,0.08333333333333333,0.0018981335020563112,1
0.8888888888888888,0.25,0.0007118000632711167,1
0.5,1.0,0.00015817779183802593,0
1.0,0.0,7.908889591901297e-05,0
1.0,0.0,7.908889591901297e-05,0
1.0,0.0,7.908889591901297e-05,0
1.0,0.0,7.908889591901297e-05,0
1.0,0.0,7.908889591901297e-05,0
1.0,0.0,0.00015817779183802593,0
1.0,0.0,7.908889591901297e-05,0
0.5,0.0,0.00015817779183802593,0
0.375,0.8928571428571429,0.0006327111673521037,0
1.0,0.0,7.908889591901297e-05,0
0.9242424242424242,0.07505827505827506,0.005219867130654856,1
0.940677966101695,0.10462380563691362,0.02799746915533059,1
1.0,0.3333333333333333,0.00031635558367605187,0
0.8913043478260869,0.09082125603864734,0.0036380892122745965,1
1.0,1.0,0.00015817779183802593,0
