neighbors_probability,node_on_path,degree,infected
0.3125,0.85,0.48484848484848486,1
0.5,0.0,0.18181818181818182,0
0.25,0.3333333333333333,0.12121212121212122,0
0.25,0.16666666666666666,0.12121212121212122,0
0.4,0.2,0.15151515151515152,0
1.0,0.0,0.06060606060606061,0
0.0,0.0,0.030303030303030304,0
0.0,0.0,0.06060606060606061,0
0.6,0.2,0.15151515151515152,0
0.5,0.0,0.06060606060606061,0
0.0,0.0,0.06060606060606061,0
0.5,0.0,0.06060606060606061,0
0.5,0.0,0.06060606060606061,0
0.6666666666666666,0.0,0.09090909090909091,0
0.5,0.0,0.06060606060606061,0
0.5,0.0,0.06060606060606061,0
0.5,0.0,0.06060606060606061,0
0.4,0.5,0.15151515151515152,0
0.3333333333333333,0.3333333333333333,0.09090909090909091,0
0.0,0.6666666666666666,0.09090909090909091,0
0.5,0.0,0.06060606060606061,0
0.25,0.3333333333333333,0.12121212121212122,0
0.5,0.0,0.12121212121212122,0
0.3333333333333333,0.3333333333333333,0.18181818181818182,0
0.25,0.7121212121212122,0.36363636363636365,1
0.4,0.6444444444444445,0.30303030303030304,0
0.3333333333333333,0.0,0.18181818181818182,0
0.5,0.0,0.12121212121212122,0
0.6,0.2,0.15151515151515152,0
0.5,0.0,0.06060606060606061,0
0.5,0.0,0.06060606060606061,0
0.6,0.2,0.15151515151515152,0
1.0,0.0,0.06060606060606061,0
1.0,0.0,0.06060606060606061,1
1.0,0.0,0.06060606060606061,1
1.0,0.0,0.06060606060606061,0
1.0,0.3333333333333333,0.09090909090909091,0
0.6666666666666666,0.0,0.09090909090909091,0
0.75,0.0,0.12121212121212122,1
0.3125,0.85,0.48484848484848486,1
0.2222222222222222,0.2222222222222222,0.2727272727272727,0
0.16666666666666666,0.0,0.18181818181818182,0
0.5,0.3333333333333333,0.12121212121212122,0
0.25,0.0,0.12121212121212122,0
0.6,0.2,0.15151515151515152,0
0.0,0.0,0.030303030303030304,0
0.0,0.0,0.06060606060606061,0
0.4,0.2,0.15151515151515152,0
0.5,0.0,0.06060606060606061,0
0.0,0.0,0.06060606060606061,0
1.0,0.0,0.06060606060606061,0
0.0,0.0,0.06060606060606061,0
0.8,0.5,0.15151515151515152,0
0.3333333333333333,0.3333333333333333,0.09090909090909091,0
0.0,0.6666666666666666,0.09090909090909091,0
1.0,0.0,0.06060606060606061,0
0.5,0.0,0.12121212121212122,0
0.5,0.3333333333333333,0.18181818181818182,1
