neighbors_probability,node_on_path,degree,infected
0.8333333333333334,0.6666666666666666,0.09836065573770492,1
0.6666666666666666,0.3333333333333333,0.09836065573770492,0
0.5,0.8571428571428571,0.13114754098360656,1
0.8,0.4,0.0819672131147541,1
0.5,0.5,0.06557377049180328,0
0.6666666666666666,0.0,0.04918032786885246,0
0.6,0.4,0.0819672131147541,0
0.25,0.8333333333333334,0.06557377049180328,0
0.25,0.6666666666666666,0.06557377049180328,0
0.3333333333333333,1.0,0.04918032786885246,0
1.0,0.0,0.01639344262295082,0
1.0,1.0,0.03278688524590164,0
0.8,0.5,0.0819672131147541,1
1.0,0.3090909090909091,0.18032786885245902,1
0.7777777777777778,0.5833333333333334,0.14754098360655737,1
0.8,0.2222222222222222,0.1639344262295082,1
0.4,0.7,0.0819672131147541,0
0.5714285714285714,0.5238095238095238,0.11475409836065574,1
1.0,0.16666666666666666,0.06557377049180328,1
1.0,0.0,0.03278688524590164,0
1.0,0.0,0.01639344262295082,0
1.0,0.0,0.01639344262295082,0
1.0,0.0,0.01639344262295082,0
0.0,1.0,0.03278688524590164,0
1.0,1.0,0.03278688524590164,0
1.0,0.0,0.01639344262295082,0
0.0,1.0,0.03278688524590164,0
0.0,0.0,0.03278688524590164,0
1.0,0.0,0.01639344262295082,0
0.4,0.6,0.0819672131147541,0
0.5,0.6,0.09836065573770492,0
0.8571428571428571,0.6666666666666666,0.11475409836065574,1
0.6,0.4,0.0819672131147541,0
0.5,0.8333333333333334,0.06557377049180328,0
0.25,0.6666666666666666,0.06557377049180328,0
1.0,0.0,0.01639344262295082,0
0.5,1.0,0.03278688524590164,0
0.7777777777777778,0.4166666666666667,0.14754098360655737,1
0.6666666666666666,0.13333333333333333,0.09836065573770492,1
0.6,0.5,0.0819672131147541,1
0.6666666666666666,0.6666666666666666,0.04918032786885246,0
0.4444444444444444,0.5833333333333334,0.14754098360655737,1
1.0,0.0,0.01639344262295082,0
0.0,0.0,0.01639344262295082,0
0.5,0.2222222222222222,0.1639344262295082,0
0.4,0.7,0.0819672131147541,0
0.25,0.39285714285714285,0.13114754098360656,0
0.42857142857142855,0.5238095238095238,0.11475409836065574,1
0.6666666666666666,0.13333333333333333,0.09836065573770492,0
0.5,0.16666666666666666,0.06557377049180328,0
0.7142857142857143,0.2857142857142857,0.11475409836065574,1
1.0,0.0,0.01639344262295082,0
1.0,0.0,0.04918032786885246,0
1.0,0.0,0.01639344262295082,0
1.0,0.3333333333333333,0.04918032786885246,1
0.0,0.0,0.01639344262295082,0
0.0,0.0,0.01639344262295082,0
0.5,1.0,0.03278688524590164,0
0.0,0.0,0.01639344262295082,0
0.5,0.0,0.03278688524590164,0
0.0,0.0,0.01639344262295082,0
0.4,0.6,0.0819672131147541,0
0.6666666666666666,0.3333333333333333,0.09836065573770492,1
0.4,0.4,0.0819672131147541,0
0.6666666666666666,0.0,0.04918032786885246,0
1.0,0.4,0.0819672131147541,0
0.25,0.8333333333333334,0.06557377049180328,0
0.6666666666666666,1.0,0.04918032786885246,0
0.6666666666666666,0.6666666666666666,0.04918032786885246,0
0.6,0.3,0.0819672131147541,0
0.0,0.0,0.01639344262295082,0
0.2,0.6666666666666666,0.1639344262295082,0
0.0,0.5,0.06557377049180328,0
0.0,1.0,0.03278688524590164,0
0.14285714285714285,0.3333333333333333,0.11475409836065574,0
0.25,0.07142857142857142,0.13114754098360656,0
0.2222222222222222,0.4166666666666667,0.14754098360655737,0
0.3333333333333333,0.13333333333333333,0.09836065573770492,0
0.45454545454545453,0.3090909090909091,0.18032786885245902,1
0.0,0.6666666666666666,0.04918032786885246,0
0.2222222222222222,0.5833333333333334,0.14754098360655737,0
0.0,0.0,0.01639344262295082,0
0.0,0.0,0.01639344262295082,0
0.5,0.2222222222222222,0.1639344262295082,1
0.6,0.7,0.0819672131147541,1
0.5,0.39285714285714285,0.13114754098360656,0
0.6666666666666666,0.13333333333333333,0.09836065573770492,1
0.5,0.16666666666666666,0.06557377049180328,0
0.42857142857142855,0.2857142857142857,0.11475409836065574,1
0.5,0.0,0.03278688524590164,0
1.0,0.0,0.01639344262295082,0
0.6666666666666666,0.0,0.04918032786885246,0
1.0,0.0,0.01639344262295082,0
0.16666666666666666,0.26666666666666666,0.09836065573770492,0
0.3333333333333333,0.3333333333333333,0.04918032786885246,0
0.0,0.0,0.01639344262295082,0
0.0,0.0,0.01639344262295082,0
0.0,1.0,0.03278688524590164,0
0.5,1.0,0.03278688524590164,0
0.0,0.0,0.01639344262295082,0
0.5,1.0,0.03278688524590164,0
0.0,0.0,0.01639344262295082,0
