neighbors_probability,node_on_path,degree,infected
0.5833333333333334,0.5606060606060606,0.10526315789473684,0
0.6363636363636364,0.5454545454545454,0.09649122807017543,0
0.7,0.2222222222222222,0.08771929824561403,1
0.5555555555555556,0.3333333333333333,0.07894736842105263,1
0.8,0.4888888888888889,0.08771929824561403,1
0.5454545454545454,0.34545454545454546,0.09649122807017543,0
0.6363636363636364,0.4727272727272727,0.09649122807017543,0
0.5,0.5777777777777777,0.08771929824561403,0
0.6363636363636364,0.4909090909090909,0.09649122807017543,1
0.6,0.4222222222222222,0.08771929824561403,1
0.5,0.6515151515151515,0.10526315789473684,1
0.5454545454545454,0.43636363636363634,0.09649122807017543,1
0.5454545454545454,0.3090909090909091,0.09649122807017543,1
0.5,0.42424242424242425,0.10526315789473684,1
0.6,0.3333333333333333,0.08771929824561403,1
0.5454545454545454,0.2909090909090909,0.09649122807017543,0
0.7,0.6444444444444445,0.08771929824561403,1
0.7272727272727273,0.6545454545454545,0.09649122807017543,1
0.5,0.5714285714285714,0.07017543859649122,0
0.5454545454545454,0.38181818181818183,0.09649122807017543,1
1.0,0.4909090909090909,0.09649122807017543,1
0.7272727272727273,0.14545454545454545,0.09649122807017543,1
0.9090909090909091,0.14545454545454545,0.09649122807017543,1
0.6363636363636364,0.6909090909090909,0.09649122807017543,1
0.5,0.6888888888888889,0.08771929824561403,1
0.7,0.4666666666666667,0.08771929824561403,1
0.7272727272727273,0.38181818181818183,0.09649122807017543,1
0.5454545454545454,0.4,0.09649122807017543,1
0.6363636363636364,0.38181818181818183,0.09649122807017543,0
0.9,0.2222222222222222,0.08771929824561403,1
0.7,0.24444444444444444,0.08771929824561403,1
0.7272727272727273,0.32727272727272727,0.09649122807017543,1
0.6666666666666666,0.3333333333333333,0.10526315789473684,1
0.6,0.3333333333333333,0.08771929824561403,0
0.6,0.24444444444444444,0.08771929824561403,1
0.7272727272727273,0.32727272727272727,0.09649122807017543,1
0.6,0.2,0.08771929824561403,1
0.36363636363636365,0.4,0.09649122807017543,0
0.6363636363636364,0.21818181818181817,0.09649122807017543,0
0.6,0.06666666666666667,0.08771929824561403,1
0.5,0.3333333333333333,0.08771929824561403,0
0.7272727272727273,0.3090909090909091,0.09649122807017543,0
0.45454545454545453,0.2909090909090909,0.09649122807017543,0
0.625,0.39285714285714285,0.07017543859649122,1
0.4,0.35555555555555557,0.08771929824561403,0
0.45454545454545453,0.41818181818181815,0.09649122807017543,0
0.5454545454545454,0.5454545454545454,0.09649122807017543,1
0.8333333333333334,0.6212121212121212,0.10526315789473684,1
0.7272727272727273,0.32727272727272727,0.09649122807017543,1
0.8333333333333334,0.6212121212121212,0.10526315789473684,1
0.5454545454545454,0.4727272727272727,0.09649122807017543,0
0.6363636363636364,0.41818181818181815,0.09649122807017543,0
0.8181818181818182,0.2909090909090909,0.09649122807017543,1
0.7,0.37777777777777777,0.08771929824561403,1
0.6,0.6444444444444445,0.08771929824561403,1
1.0,0.7555555555555555,0.08771929824561403,1
0.6,0.26666666666666666,0.08771929824561403,1
0.5555555555555556,0.5277777777777778,0.07894736842105263,0
0.6363636363636364,0.6545454545454545,0.09649122807017543,1
0.6363636363636364,0.38181818181818183,0.09649122807017543,1
0.7,0.15555555555555556,0.08771929824561403,1
0.8181818181818182,0.4909090909090909,0.09649122807017543,1
0.6666666666666666,0.4090909090909091,0.10526315789473684,1
0.7777777777777778,0.4166666666666667,0.07894736842105263,1
0.5454545454545454,0.16363636363636364,0.09649122807017543,1
0.36363636363636365,0.14545454545454545,0.09649122807017543,0
0.45454545454545453,0.14545454545454545,0.09649122807017543,0
0.5555555555555556,0.3888888888888889,0.07894736842105263,1
0.36363636363636365,0.32727272727272727,0.09649122807017543,1
0.5454545454545454,0.14545454545454545,0.09649122807017543,0
0.5,0.24444444444444444,0.08771929824561403,1
0.5454545454545454,0.5454545454545454,0.09649122807017543,1
0.8333333333333334,0.3333333333333333,0.10526315789473684,0
0.8,0.24444444444444444,0.08771929824561403,1
0.7272727272727273,0.32727272727272727,0.09649122807017543,1
0.42857142857142855,0.6190476190476191,0.06140350877192982,0
0.2727272727272727,0.36363636363636365,0.09649122807017543,1
0.36363636363636365,0.16363636363636364,0.09649122807017543,1
0.6363636363636364,0.21818181818181817,0.09649122807017543,1
0.5454545454545454,0.23636363636363636,0.09649122807017543,1
0.6363636363636364,0.21818181818181817,0.09649122807017543,1
0.6363636363636364,0.3090909090909091,0.09649122807017543,1
0.75,0.45454545454545453,0.10526315789473684,1
0.8,0.3111111111111111,0.08771929824561403,1
0.5454545454545454,0.34545454545454546,0.09649122807017543,1
0.7,0.35555555555555557,0.08771929824561403,1
0.7272727272727273,0.2909090909090909,0.09649122807017543,1
0.5,0.5606060606060606,0.10526315789473684,0
0.5,0.17777777777777778,0.08771929824561403,0
0.8,0.2222222222222222,0.08771929824561403,1
0.45454545454545453,0.4727272727272727,0.09649122807017543,0
0.6363636363636364,0.4909090909090909,0.09649122807017543,0
0.6,0.5777777777777777,0.08771929824561403,0
0.5454545454545454,0.4909090909090909,0.09649122807017543,0
0.4,0.4222222222222222,0.08771929824561403,1
0.75,0.5454545454545454,0.10526315789473684,1
0.6363636363636364,0.43636363636363634,0.09649122807017543,1
0.6363636363636364,0.3090909090909091,0.09649122807017543,1
0.8181818181818182,0.34545454545454546,0.09649122807017543,1
0.6,0.3333333333333333,0.08771929824561403,1
0.36363636363636365,0.45454545454545453,0.09649122807017543,1
0.7272727272727273,0.3090909090909091,0.09649122807017543,1
0.6,0.6444444444444445,0.08771929824561403,1
0.8,0.26666666666666666,0.08771929824561403,0
0.5,0.37777777777777777,0.08771929824561403,1
0.6666666666666666,0.4090909090909091,0.10526315789473684,1
0.3333333333333333,0.4166666666666667,0.07894736842105263,1
0.7272727272727273,0.14545454545454545,0.09649122807017543,1
0.5454545454545454,0.2,0.09649122807017543,1
0.7777777777777778,0.3888888888888889,0.07894736842105263,0
0.5,0.4666666666666667,0.08771929824561403,1
0.5454545454545454,0.32727272727272727,0.09649122807017543,1
0.5454545454545454,0.36363636363636365,0.09649122807017543,1
0.5454545454545454,0.4,0.09649122807017543,1
0.8,0.08888888888888889,0.08771929824561403,1
0.9090909090909091,0.32727272727272727,0.09649122807017543,1
0.4,0.3333333333333333,0.08771929824561403,1
0.6,0.24444444444444444,0.08771929824561403,0
0.5454545454545454,0.43636363636363634,0.09649122807017543,1
0.6363636363636364,0.36363636363636365,0.09649122807017543,1
0.5454545454545454,0.2545454545454545,0.09649122807017543,1
0.5454545454545454,0.16363636363636364,0.09649122807017543,1
0.2727272727272727,0.21818181818181817,0.09649122807017543,1
