neighbors_probability,node_on_path,degree,infected
0.6666666666666666,0.0,0.014115898959881128,1
1.0,0.0,0.00024764735017335313,1
1.0,0.0,0.00024764735017335313,0
1.0,0.0,0.00024764735017335313,0
0.7333333333333333,0.0,0.003714710252600297,1
0.7230769230769231,0.0,0.016097077761267953,1
0.6521739130434783,0.0,0.017087667161961365,1
0.8,0.0,0.0012382367508667657,1
0.6153846153846154,0.0,0.0032194155522535907,1
0.8333333333333334,0.0,0.0014858841010401188,1
0.5,0.0,0.0004952947003467063,1
1.0,0.0,0.0004952947003467063,1
1.0,0.0,0.00024764735017335313,0
0.6666666666666666,0.0,0.002228826151560178,1
0.5,0.0,0.0004952947003467063,0
0.8333333333333334,0.0,0.0014858841010401188,1
1.0,0.0,0.0004952947003467063,0
0.5,0.0,0.0009905894006934125,0
0.6363636363636364,0.0,0.0027241208519068845,1
0.5,0.0,0.0004952947003467063,1
0.631578947368421,0.0,0.0047052996532937095,1
0.6666666666666666,0.0,0.0007429420505200594,1
0.3333333333333333,0.0,0.0007429420505200594,0
0.8333333333333334,0.0,0.005943536404160475,1
1.0,0.0,0.00024764735017335313,0
0.75,0.0,0.0029717682020802376,1
0.6764705882352942,0.0,0.008420009905894007,1
0.8571428571428571,0.0,0.001733531451213472,1
0.5,0.0,0.0004952947003467063,1
0.625,0.0,0.001981178801386825,1
0.6666666666666666,0.0,0.0014858841010401188,0
0.6666666666666666,0.0,0.0007429420505200594,0
0.5,0.0,0.0014858841010401188,1
0.5714285714285714,0.0,0.003467062902426944,1
1.0,0.0,0.00024764735017335313,1
0.8235294117647058,0.0,0.004210004952947003,1
0.6666666666666666,0.0,0.0014858841010401188,1
0.5,0.0,0.0009905894006934125,1
0.6666666666666666,0.0,0.015601783060921248,1
0.8571428571428571,0.0,0.001733531451213472,1
0.8125,0.0,0.00396235760277365,1
0.7142857142857143,0.0,0.006934125804853888,1
0.6842105263157895,0.0,0.0047052996532937095,1
0.6917293233082706,0.6637047163362952,0.03293709757305597,1
1.0,0.0,0.0004952947003467063,1
0.8181818181818182,0.0,0.0027241208519068845,1
0.5,0.0,0.0004952947003467063,1
0.5,0.0,0.0024764735017335313,1
0.55,0.0,0.004952947003467063,1
0.8571428571428571,0.0,0.001733531451213472,1
1.0,0.0,0.0004952947003467063,0
0.75,0.0,0.0029717682020802376,1
1.0,0.0,0.0007429420505200594,0
0.76,0.0,0.006191183754333828,1
0.6666666666666666,0.0,0.0007429420505200594,0
0.7105263157894737,0.0,0.009410599306587419,1
1.0,0.5606060606060606,0.0029717682020802376,1
0.6470588235294118,0.0,0.004210004952947003,1
0.7272727272727273,0.0,0.0027241208519068845,1
0.3333333333333333,0.0,0.0007429420505200594,0
1.0,0.0,0.0004952947003467063,1
0.8571428571428571,0.0,0.001733531451213472,1
1.0,0.0,0.0009905894006934125,0
1.0,0.0,0.0007429420505200594,0
0.6,0.0,0.0012382367508667657,1
0.6,0.0,0.0012382367508667657,1
0.6666666666666666,0.0,0.002228826151560178,1
0.75,0.0,0.0009905894006934125,1
0.631578947368421,0.0,0.014115898959881128,1
0.6666666666666666,0.0,0.007429420505200594,1
0.6923076923076923,0.0,0.009658246656760773,1
1.0,0.0,0.00024764735017335313,1
0.5,0.0,0.0004952947003467063,0
0.75,0.0,0.001981178801386825,1
1.0,0.0,0.0009905894006934125,0
0.75,0.0,0.001981178801386825,1
0.7407407407407407,0.0,0.006686478454680535,1
0.6071428571428571,0.0,0.006934125804853888,1
0.7,0.0,0.0024764735017335313,1
0.7142857142857143,0.0,0.003467062902426944,1
0.6666666666666666,0.0,0.003714710252600297,1
0.6666666666666666,0.0,0.0007429420505200594,0
0.5555555555555556,0.0,0.002228826151560178,0
0.64,0.0,0.006191183754333828,1
0.5,0.0,0.0004952947003467063,0
0.7567567567567568,0.0,0.009162951956414065,1
0.6521739130434783,0.0,0.005695889053987122,1
0.5,0.0,0.0004952947003467063,0
0.875,0.0,0.005943536404160475,1
0.75,0.0,0.001981178801386825,0
0.5,0.0,0.0004952947003467063,0
0.8,0.0,0.0012382367508667657,0
0.5,0.0,0.003467062902426944,1
0.6615384615384615,0.0,0.016097077761267953,1
0.6666666666666666,0.0,0.0007429420505200594,0
0.9411764705882353,0.0,0.004210004952947003,1
0.5,0.0,0.0004952947003467063,0
0.75,0.0,0.001981178801386825,1
0.6842105263157895,0.0,0.009410599306587419,1
1.0,0.0,0.0004952947003467063,0
0.5454545454545454,0.0,0.0027241208519068845,1
0.6666666666666666,0.0,0.002228826151560178,1
0.7857142857142857,0.0,0.003467062902426944,1
0.7,0.0,0.0024764735017335313,1
0.6666666666666666,0.0,0.004457652303120356,1
0.6923076923076923,0.0,0.016097077761267953,1
1.0,0.0,0.0004952947003467063,1
0.5,0.0,0.0004952947003467063,0
0.6,0.0,0.0012382367508667657,1
0.6170212765957447,0.0,0.011639425458147598,1
1.0,0.0,0.0004952947003467063,0
1.0,0.0,0.00024764735017335313,0
1.0,0.0,0.0009905894006934125,0
0.7857142857142857,0.0,0.003467062902426944,1
1.0,0.0,0.00024764735017335313,0
0.5714285714285714,0.0,0.001733531451213472,1
0.6666666666666666,0.0,0.002228826151560178,1
0.5,0.0,0.0009905894006934125,0
0.625,0.0,0.005943536404160475,1
0.8,0.0,0.0024764735017335313,0
0.7692307692307693,0.0,0.0032194155522535907,1
1.0,0.0,0.0004952947003467063,1
0.75,0.0,0.001981178801386825,0
0.9047619047619048,0.0,0.005200594353640416,1
0.7435897435897436,0.0,0.009658246656760773,1
0.6153846153846154,0.0,0.0064388311045071814,1
0.7894736842105263,0.0,0.0047052996532937095,1
0.5,0.0,0.0009905894006934125,0
0.6744186046511628,0.0,0.010648836057454186,1
0.75,0.0,0.001981178801386825,1
1.0,0.0,0.00024764735017335313,0
0.42857142857142855,0.0,0.001733531451213472,0
0.7037037037037037,0.0,0.006686478454680535,1
0.8888888888888888,0.0,0.002228826151560178,0
1.0,0.0,0.0004952947003467063,0
1.0,0.0,0.0009905894006934125,0
0.7222222222222222,0.0,0.004457652303120356,1
0.7056277056277056,0.24626388104648975,0.057206537890044575,1
0.7663551401869159,0.15658614001058013,0.026498266468548786,1
0.8,0.041736694677871146,0.021050024764735015,1
0.6703296703296703,0.08766788766788766,0.022535908865775136,1
0.9090909090909091,0.07272727272727272,0.0027241208519068845,1
0.6587301587301587,0.0,0.031203566121842496,1
0.6153846153846154,0.0,0.0032194155522535907,1
0.5882352941176471,0.0,0.008420009905894007,1
0.5882352941176471,0.0,0.008420009905894007,1
0.6666666666666666,0.0,0.0007429420505200594,0
0.7564102564102564,0.0,0.019316493313521546,1
0.6875,0.0,0.0079247152055473,1
0.4166666666666667,0.0,0.0029717682020802376,0
1.0,0.0,0.0012382367508667657,1
0.5909090909090909,0.0,0.010896483407627538,1
1.0,0.0,0.00024764735017335313,0
0.7452830188679245,0.0,0.02625061911837543,1
1.0,0.0,0.001981178801386825,1
0.8,0.0,0.018573551263001486,1
0.8,0.0,0.0012382367508667657,1
0.7692307692307693,0.0,0.012877662209014363,1
0.7333333333333333,0.0,0.003714710252600297,1
0.8095238095238095,0.0,0.015601783060921248,1
0.72,0.0,0.006191183754333828,1
0.7567567567567568,0.0,0.009162951956414065,1
0.5882352941176471,0.0,0.004210004952947003,1
0.7647058823529411,0.0,0.004210004952947003,1
0.6666666666666666,0.0,0.01337295690936107,1
0.8333333333333334,0.0,0.0029717682020802376,1
0.5,0.0,0.0009905894006934125,1
0.7771084337349398,0.0,0.04110946012877662,1
0.6521739130434783,0.0,0.005695889053987122,1
0.4,0.0,0.0024764735017335313,1
0.5833333333333334,0.0,0.005943536404160475,1
0.7407407407407407,0.0,0.006686478454680535,1
0.6538461538461539,0.0,0.0064388311045071814,1
0.7217391304347827,0.0,0.02847944526993561,1
0.675,0.0,0.009905894006934125,1
0.7619047619047619,0.0,0.005200594353640416,1
0.6481481481481481,0.0,0.01337295690936107,1
0.7258064516129032,0.0,0.015354135710747894,1
0.6666666666666666,0.0,0.010401188707280832,1
0.42857142857142855,0.0,0.001733531451213472,1
0.5853658536585366,0.0,0.010153541357107478,1
0.7424242424242424,0.0,0.016344725111441305,1
0.78125,0.0,0.0237741456166419,1
0.7435897435897436,0.0,0.009658246656760773,1
1.0,0.0,0.0009905894006934125,1
0.7368421052631579,0.0,0.02352649826646855,1
0.5,0.0,0.0079247152055473,1
0.9166666666666666,0.0,0.0029717682020802376,1
0.6767676767676768,0.0,0.02451708766716196,1
0.5555555555555556,0.0,0.008915304606240713,1
0.7516778523489933,0.0,0.03689945517582962,1
0.7450980392156863,0.0,0.01263001485884101,1
0.6557377049180327,0.0,0.01510648836057454,1
0.6666666666666666,0.0,0.0007429420505200594,0
0.75,0.0,0.0009905894006934125,1
0.6962025316455697,0.0,0.0195641406636949,1
0.6470588235294118,0.0,0.004210004952947003,1
0.6666666666666666,0.0,0.0007429420505200594,0
0.6896551724137931,0.0,0.014363546310054482,1
0.7567567567567568,0.0,0.009162951956414065,1
1.0,0.0,0.0012382367508667657,1
0.6296296296296297,0.0,0.006686478454680535,1
0.6785714285714286,0.0,0.006934125804853888,1
0.3333333333333333,0.0,0.0029717682020802376,0
0.3333333333333333,0.0,0.0007429420505200594,0
0.8181818181818182,0.0,0.0027241208519068845,1
0.5714285714285714,0.0,0.015601783060921248,1
1.0,0.0,0.0012382367508667657,1
0.9,0.0,0.0024764735017335313,1
0.7727272727272727,0.0,0.005448241703813769,1
0.5925925925925926,0.0,0.006686478454680535,1
0.5,0.0,0.0004952947003467063,0
0.6666666666666666,0.0,0.0007429420505200594,0
0.46153846153846156,0.0,0.0064388311045071814,1
0.8666666666666667,0.0,0.003714710252600297,1
0.7170731707317073,0.0,0.050767706785537395,1
0.7857142857142857,0.0,0.003467062902426944,1
0.5,0.0,0.003467062902426944,1
0.6153846153846154,0.0,0.0032194155522535907,1
0.8181818181818182,0.0,0.0027241208519068845,1
1.0,0.0,0.00024764735017335313,1
0.5833333333333334,0.0,0.008915304606240713,1
0.7391304347826086,0.0,0.005695889053987122,1
0.640625,0.0,0.0158494304110946,1
0.7235772357723578,0.0,0.030460624071322436,1
0.6422018348623854,0.0,0.02699356116889549,1
0.7375886524822695,0.0,0.034918276374442794,1
0.3333333333333333,0.0,0.002228826151560178,1
0.7446808510638298,0.0,0.011639425458147598,1
1.0,0.0,0.00024764735017335313,0
0.625,0.0,0.005943536404160475,1
0.6190476190476191,0.0,0.005200594353640416,1
0.65,0.0,0.014858841010401188,1
0.5625,0.0,0.0079247152055473,1
0.6911764705882353,0.0,0.016840019811788013,1
0.5862068965517241,0.0,0.007181773155027241,1
0.5833333333333334,0.0,0.005943536404160475,1
0.6190476190476191,0.0,0.005200594353640416,1
1.0,0.0,0.00024764735017335313,1
0.7647058823529411,0.0,0.02526002971768202,1
0.6,0.0,0.0012382367508667657,1
0.6885245901639344,0.0,0.01510648836057454,1
0.7727272727272727,0.0,0.021792966815255076,1
0.875,0.0,0.001981178801386825,0
0.6666666666666666,0.0,0.006686478454680535,1
0.6428571428571429,0.0,0.006934125804853888,1
0.875,0.15217391304347827,0.005943536404160475,1
0.7045454545454546,0.0,0.03268945022288261,1
1.0,0.0,0.0004952947003467063,1
0.7415730337078652,0.0,0.022040614165428428,1
0.7352941176470589,0.0,0.008420009905894007,1
0.7243589743589743,0.0,0.03863298662704309,1
0.6578947368421053,0.0,0.009410599306587419,1
0.6410256410256411,0.0,0.009658246656760773,1
0.5,0.0,0.0009905894006934125,1
0.4666666666666667,0.0,0.003714710252600297,1
0.7108433734939759,0.0,0.02055473006438831,1
0.7586206896551724,0.0,0.014363546310054482,1
1.0,0.0,0.00024764735017335313,0
0.75,0.0,0.017830609212481426,1
0.7572254335260116,0.0,0.042842991579990095,1
0.5833333333333334,0.0,0.008915304606240713,1
0.6971830985915493,0.0,0.03516592372461615,1
0.5,0.0,0.0004952947003467063,0
0.6571428571428571,0.0,0.00866765725606736,1
0.6170212765957447,0.0,0.011639425458147598,1
0.752,0.0,0.03095591877166914,1
1.0,0.0,0.0004952947003467063,0
0.6542056074766355,0.0,0.026498266468548786,1
0.8888888888888888,0.0,0.002228826151560178,1
0.8571428571428571,0.0,0.001733531451213472,1
0.725,0.0,0.009905894006934125,1
0.625,0.0,0.005943536404160475,1
0.6,0.0,0.003714710252600297,1
0.5833333333333334,0.0,0.0029717682020802376,1
1.0,0.0,0.0007429420505200594,0
0.6666666666666666,0.0,0.0007429420505200594,1
