method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
surprise_communities,,0.822018637877742,0.3894011748171341,0.07973260059509804,0.1323629632749182,89,6264,882,446,"[2, 1, 1, 1, 2, 1, 2, 1, 2, 20, 14, 12, 9, 14, 7, 132, 117, 109, 96, 500, 472, 436, 413, 354, 715, 672, 624, 585, 536, 503, 32, 30, 30, 25, 70, 68, 73, 67, 66, 62, 61, 72, 77, 76, 73, 0, 0, 0, 0, 8, 8, 8, 7, 5, 75, 79, 72, 63, 62, 59]"
leiden,,0.9071878939931827,0.27873679800674706,0.1258834226777182,0.1734384015705435,36,6751,231,497,"[1, 1, 1, 1, 1, 2, 0, 1, 2, 6, 9, 4, 3, 4, 134, 122, 108, 552, 523, 493, 461, 405, 756, 718, 682, 644, 593, 560, 13, 17, 13, 18, 17, 16, 19, 15, 21, 15, 14, 18, 19, 16, 0, 0, 0, 9, 8, 8, 8, 6, 93, 87, 75, 68, 73, 62]"
greedy_modularity,,0.9131913163187961,0.19197073441555618,0.1644537086844779,0.17715002348848802,27,6703,158,505,"[1, 1, 1, 1, 0, 0, 0, 3, 4, 6, 4, 4, 2, 133, 122, 558, 526, 493, 466, 402, 769, 725, 690, 653, 604, 562, 14, 17, 12, 14, 16, 14, 18, 8, 8, 6, 9, 8, 14, 0, 0, 9, 8, 10, 8, 7, 92, 89, 78, 68, 72, 64]"
infomap,,0.8717978545479891,0.18202273462247995,0.0968529905283846,0.12643227504154148,48,6182,540,483,"[1, 2, 3, 0, 0, 1, 9, 8, 4, 9, 6, 5, 145, 525, 496, 456, 436, 377, 725, 683, 644, 613, 558, 524, 2, 45, 44, 53, 44, 43, 52, 50, 52, 49, 54, 52, 0, 8, 6, 10, 8, 6, 86, 85, 80, 63, 70, 61]"
eigenvector,,0.9089798683466016,0.2644590506644836,0.21136641155317962,0.23495069087388334,48,6655,180,484,"[1, 1, 1, 3, 4, 0, 1, 7, 8, 4, 5, 6, 7, 119, 103, 552, 526, 493, 468, 407, 761, 725, 681, 651, 601, 568, 20, 18, 18, 14, 16, 12, 13, 16, 8, 15, 11, 11, 8, 0, 0, 9, 6, 6, 8, 6, 88, 85, 80, 67, 70, 59]"
louvain,,0.9068473715266154,0.21876627428410111,0.1248012634454282,0.15893415082421683,33,6615,220,499,"[1, 1, 1, 2, 2, 0, 0, 6, 3, 5, 4, 5, 3, 124, 108, 552, 523, 493, 462, 399, 760, 714, 679, 644, 598, 559, 15, 13, 18, 17, 16, 18, 21, 17, 19, 17, 18, 14, 17, 0, 0, 9, 7, 8, 8, 7, 89, 90, 79, 68, 71, 63]"
df_node_similarity,,0.8968287975184526,0.306482066634868,0.17478370146571426,0.22261325691507916,46,6568,267,486,"[1, 1, 0, 1, 0, 0, 2, 6, 8, 7, 8, 8, 4, 120, 101, 550, 523, 481, 458, 398, 761, 715, 680, 631, 593, 557, 19, 20, 20, 17, 28, 22, 22, 16, 18, 16, 31, 19, 19, 0, 0, 10, 8, 10, 8, 5, 89, 85, 77, 64, 68, 62]"
walktrap,,0.8726760566307096,0.15571265651910812,0.06385392028669856,0.09056809740031666,27,6293,412,504,"[1, 1, 1, 0, 1, 2, 7, 4, 5, 1, 2, 2, 102, 535, 509, 475, 442, 389, 743, 705, 673, 617, 573, 530, 28, 35, 31, 34, 38, 31, 34, 28, 23, 45, 39, 46, 0, 9, 8, 10, 7, 5, 88, 89, 79, 71, 74, 64]"
label_propagation,,0.851862197165481,0.28151067122841306,0.12012422846299141,0.16839299678088043,85,6112,584,446,"[1, 4, 3, 2, 1, 3, 11, 11, 13, 12, 14, 10, 89, 528, 494, 465, 419, 358, 731, 685, 649, 607, 561, 526, 32, 42, 46, 44, 61, 62, 46, 48, 47, 55, 51, 50, 0, 6, 6, 8, 7, 4, 84, 82, 71, 60, 62, 56]"
surprise_communities,0.05,0.3858132885329366,0.8646510296595186,0.05941513664788363,0.11118978478617642,437,2284,4862,98,"[2, 1, 1, 1, 9, 7, 8, 5, 7, 78, 80, 68, 57, 64, 49, 90, 65, 65, 60, 187, 177, 178, 164, 164, 186, 171, 200, 193, 201, 183, 74, 82, 74, 61, 383, 363, 331, 316, 256, 591, 562, 496, 469, 411, 393, 0, 0, 0, 0, 1, 2, 2, 3, 0, 17, 13, 16, 15, 12, 17]"
