method,threshold,ACC,recall,PPV,f12,TP,TN,FP,FN,ALL
leiden,,0.8772441807320246,0.1362175115432579,0.08395123395123395,0.1038805771830957,19,3038,187,263,"[0, 0, 1, 0, 1, 1, 1, 1, 4, 4, 1, 0, 0, 1, 1, 2, 0, 1, 75, 67, 58, 116, 375, 356, 329, 308, 297, 274, 73, 62, 51, 139, 129, 123, 108, 98, 8, 7, 7, 10, 13, 13, 15, 15, 11, 11, 6, 9, 10, 9, 11, 9, 11, 12, 2, 2, 1, 3, 46, 42, 44, 42, 31, 31, 1, 1, 2, 4, 4, 3, 2, 2]"
eigenvector,,0.8822588024412925,0.1912796151869218,0.10123456790123456,0.13239774555428377,20,3059,167,261,"[0, 0, 0, 1, 0, 2, 0, 2, 2, 2, 3, 1, 0, 2, 2, 1, 0, 2, 76, 68, 57, 53, 116, 375, 358, 337, 313, 300, 274, 73, 61, 140, 132, 123, 105, 98, 7, 6, 8, 9, 10, 13, 11, 7, 10, 8, 11, 6, 10, 8, 8, 9, 14, 12, 2, 2, 2, 0, 3, 45, 43, 43, 41, 33, 32, 1, 1, 3, 3, 4, 2, 1]"
louvain,,0.8801385687918959,0.15279189323391862,0.08549662483486013,0.10964180128778031,18,3040,185,264,"[0, 0, 1, 0, 1, 2, 1, 3, 1, 1, 1, 0, 0, 2, 2, 2, 0, 1, 76, 67, 59, 116, 374, 356, 329, 312, 292, 272, 74, 62, 51, 139, 131, 123, 109, 98, 7, 7, 6, 10, 14, 13, 15, 11, 16, 13, 5, 9, 10, 9, 9, 9, 10, 12, 2, 2, 1, 3, 46, 41, 44, 40, 34, 34, 1, 1, 2, 3, 3, 3, 2, 2]"
greedy_modularity,,0.8832070085302104,0.10553456781396746,0.09769119769119768,0.10146152779340739,17,3071,154,265,"[0, 1, 1, 0, 2, 2, 2, 1, 2, 3, 0, 0, 0, 1, 1, 1, 0, 0, 76, 68, 59, 117, 381, 363, 336, 313, 298, 276, 71, 63, 51, 138, 130, 124, 109, 98, 7, 6, 6, 9, 7, 6, 8, 10, 10, 9, 8, 8, 10, 10, 10, 8, 10, 12, 2, 1, 1, 3, 45, 41, 43, 42, 33, 32, 2, 1, 2, 4, 4, 4, 2, 3]"
label_propagation,,0.797963070415909,0.2542028279781867,0.055742208669881256,0.09143445066825424,27,2819,406,255,"[0, 0, 0, 2, 1, 2, 3, 3, 3, 3, 0, 1, 1, 3, 0, 3, 1, 1, 68, 61, 51, 102, 364, 339, 320, 295, 274, 256, 64, 59, 42, 128, 112, 108, 93, 83, 15, 13, 14, 24, 24, 30, 24, 28, 34, 29, 15, 12, 19, 20, 28, 24, 26, 27, 2, 2, 2, 1, 46, 41, 42, 40, 32, 32, 2, 0, 1, 2, 5, 2, 1, 2]"
infomap,,0.8282531055261968,0.13712190430811577,0.05820545173989863,0.08172170601364327,27,2878,347,255,"[0, 0, 0, 1, 1, 2, 4, 5, 3, 5, 0, 0, 1, 1, 2, 1, 0, 1, 72, 63, 52, 108, 358, 339, 317, 298, 277, 260, 67, 60, 50, 129, 124, 114, 98, 92, 11, 11, 13, 18, 30, 30, 27, 25, 31, 25, 12, 11, 11, 19, 16, 18, 21, 18, 2, 2, 2, 2, 46, 41, 41, 38, 32, 30, 2, 1, 1, 4, 3, 4, 2, 2]"
surprise_communities,,0.7749459508954856,0.19530276017163695,0.0683972430815445,0.10131338791930697,49,2733,492,233,"[0, 0, 0, 1, 4, 7, 9, 7, 8, 5, 0, 0, 1, 2, 2, 2, 1, 0, 62, 54, 49, 97, 347, 329, 309, 283, 271, 247, 63, 56, 41, 126, 113, 107, 94, 85, 21, 20, 16, 29, 41, 40, 35, 40, 37, 38, 16, 15, 20, 22, 27, 25, 25, 25, 2, 2, 2, 2, 43, 36, 36, 36, 27, 30, 2, 1, 1, 3, 3, 3, 1, 3]"
walktrap,,0.8485665479624867,0.14410148467545797,0.05972765863116739,0.08445155727307022,18,2955,270,264,"[0, 0, 1, 0, 2, 1, 0, 1, 2, 4, 1, 0, 0, 2, 0, 3, 0, 1, 74, 64, 55, 109, 371, 352, 322, 309, 288, 259, 72, 61, 48, 131, 118, 122, 103, 97, 9, 10, 10, 17, 17, 17, 22, 14, 20, 26, 7, 10, 13, 17, 22, 10, 16, 13, 2, 2, 1, 3, 45, 42, 45, 42, 33, 31, 1, 1, 2, 3, 5, 2, 2, 2]"
df_node_similarity,,0.8762339228437453,0.19127101937591795,0.11066044498062041,0.1402049048524584,26,3045,180,256,"[0, 0, 0, 0, 2, 3, 3, 4, 4, 2, 0, 0, 0, 2, 2, 2, 0, 2, 76, 67, 56, 114, 380, 356, 336, 314, 293, 274, 74, 63, 51, 138, 132, 123, 104, 94, 7, 7, 9, 12, 8, 13, 8, 9, 15, 11, 5, 8, 10, 10, 8, 9, 15, 16, 2, 2, 2, 3, 45, 40, 42, 39, 31, 33, 2, 1, 2, 3, 3, 3, 2, 1]"
leiden,0.05,0.42990389606613955,0.7142965354081964,0.06289386526708825,0.11560840180135201,135,1638,1587,147,"[2, 1, 2, 2, 19, 16, 17, 20, 20, 14, 1, 1, 2, 5, 4, 4, 2, 3, 27, 24, 23, 44, 279, 260, 176, 178, 180, 152, 24, 20, 23, 52, 41, 48, 48, 39, 56, 50, 42, 82, 109, 109, 168, 145, 128, 133, 55, 51, 38, 96, 99, 84, 71, 71, 0, 1, 0, 1, 28, 27, 28, 23, 15, 21, 1, 0, 0, 0, 1, 1, 0, 0]"
eigenvector,0.05,0.5340956216414312,0.6870800160920565,0.07241212444270376,0.13101629621162833,116,2027,1199,165,"[1, 2, 2, 1, 3, 26, 9, 10, 14, 14, 16, 2, 1, 4, 4, 3, 1, 3, 36, 42, 17, 25, 49, 260, 279, 280, 241, 235, 173, 38, 23, 83, 77, 59, 52, 58, 47, 32, 48, 37, 77, 128, 90, 64, 82, 73, 112, 41, 48, 65, 63, 73, 67, 52, 1, 0, 0, 0, 0, 21, 34, 35, 29, 21, 19, 0, 0, 1, 1, 2, 1, 0]"
louvain,0.05,0.4335884312268279,0.778515839418033,0.06437749503361959,0.11892109603247401,144,1601,1624,138,"[1, 2, 2, 3, 18, 16, 25, 21, 19, 13, 2, 1, 2, 5, 4, 5, 2, 3, 30, 28, 21, 37, 256, 234, 185, 198, 139, 156, 27, 23, 20, 57, 54, 45, 53, 38, 53, 46, 44, 89, 132, 135, 159, 125, 169, 129, 52, 48, 41, 91, 86, 87, 66, 72, 1, 0, 0, 0, 29, 27, 20, 22, 16, 22, 0, 0, 0, 0, 1, 0, 0, 0]"
greedy_modularity,0.05,0.4835491630092079,0.6903023107459855,0.07360761048940444,0.13303009215315414,117,1961,1264,165,"[1, 2, 2, 2, 11, 12, 20, 15, 16, 15, 2, 1, 2, 5, 3, 4, 2, 2, 31, 22, 19, 51, 322, 303, 264, 226, 217, 183, 25, 24, 21, 56, 50, 46, 55, 46, 52, 52, 46, 75, 66, 66, 80, 97, 91, 102, 54, 47, 40, 92, 90, 86, 64, 64, 1, 0, 0, 1, 36, 31, 25, 28, 19, 20, 0, 0, 0, 0, 2, 1, 0, 1]"
label_propagation,0.05,0.47928338631406703,0.6857143729814026,0.06518020641658105,0.11904468509967855,173,1523,1702,109,"[1, 1, 1, 2, 21, 23, 29, 30, 23, 22, 1, 1, 2, 4, 4, 4, 2, 2, 39, 28, 28, 62, 231, 171, 161, 141, 117, 120, 36, 25, 34, 69, 69, 70, 61, 61, 44, 46, 37, 64, 157, 198, 183, 182, 191, 165, 43, 46, 27, 79, 71, 62, 58, 49, 1, 1, 1, 1, 26, 20, 16, 13, 12, 13, 1, 0, 0, 1, 1, 1, 0, 1]"
infomap,0.05,0.34613644227877227,0.8057065713011614,0.060737960504904064,0.11296043107162242,215,982,2243,67,"[2, 2, 1, 1, 33, 33, 38, 29, 26, 27, 2, 1, 2, 5, 5, 5, 1, 2, 27, 25, 28, 42, 114, 99, 101, 94, 81, 95, 27, 28, 18, 48, 43, 41, 39, 32, 56, 49, 37, 84, 274, 270, 243, 229, 227, 190, 52, 43, 43, 100, 97, 91, 80, 78, 0, 0, 1, 2, 14, 10, 7, 14, 9, 8, 0, 0, 0, 0, 0, 0, 1, 1]"
